File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
runtime/gc_glue_java/ArrayletObjectModel.hpp,743,141,80,30,3824,30001.15,0.00,1912.00,15.69,57362206.36,3.00,3186789.24,530,109,1273,37,193,2399,1425,213,true
runtime/gc_glue_java/ArrayletObjectModelBase.cpp,86,11,1,11,385,2440.84,0.01,192.50,12.68,469862.13,2.01,26103.45,32,10,118,25,56,241,144,28,true
runtime/gc_glue_java/objectdescription.h,14,1,1,2,44,190.16,0.05,22.00,8.64,4183.63,0.09,232.42,24,5,38,7,13,18,26,3,false
runtime/gc_glue_java/ScavengerRootScanner.cpp,170,63,38,36,934,6205.36,0.00,467.00,13.29,2897903.91,3.00,160994.66,25,14,195,23,77,611,323,35,true
runtime/gc_glue_java/GlobalCollectorDelegate.hpp,67,14,6,26,308,1894.12,0.01,154.00,12.30,291694.81,1.47,16205.27,36,18,103,12,59,177,131,14,false
runtime/gc_glue_java/ScavengerDelegate.hpp,126,11,1,35,634,4486.70,0.00,317.00,14.15,1422284.25,3.00,79015.79,46,31,172,14,121,354,280,39,true
runtime/gc_glue_java/ScavengerThreadRescanner.hpp,45,14,11,8,188,1086.90,0.01,94.00,11.56,102168.19,0.73,5676.01,27,13,72,12,43,109,79,11,false
runtime/gc_glue_java/ArrayletObjectModelBase.hpp,179,22,2,9,673,4672.31,0.00,336.50,13.89,1572233.08,3.00,87346.28,133,26,312,22,101,407,266,45,true
runtime/gc_glue_java/LanguageVMGlue.c,38,2,1,3,160,857.21,0.01,80.00,10.72,68576.67,0.56,3809.81,25,8,63,14,27,98,62,2,false
runtime/gc_glue_java/MixedObjectModel.hpp,63,21,19,7,203,1139.79,0.01,101.50,11.23,115688.29,0.79,6427.13,78,17,141,14,35,117,86,7,true
